property_id,source_id,source_region,feature_category,building,centroid_lat,centroid_lon,area_sq_m,area_sq_ft,area_sq_yd,perimeter_m,bbox
PROP-MOK-000076,way/1150058139,mokila,property_candidate,yes,17.43080413,78.20956884,296.33,3189.66,354.41,70.04,"{'min_lon': 78.20949, 'min_lat': 17.4307034, 'max_lon': 78.2096477, 'max_lat': 17.4309049}"
PROP-MOK-000077,way/1150058140,mokila,property_candidate,yes,17.4308382,78.20935915,293.35,3157.56,350.84,69.29,"{'min_lon': 78.2092781, 'min_lat': 17.4307403, 'max_lon': 78.2094402, 'max_lat': 17.4309361}"
PROP-MOK-000078,way/1150058141,mokila,property_candidate,yes,17.43086545,78.20915005,291.46,3137.23,348.58,69.65,"{'min_lon': 78.2090739, 'min_lat': 17.4307651, 'max_lon': 78.2092262, 'max_lat': 17.4309658}"
PROP-MOK-000079,way/1150058142,mokila,property_candidate,yes,17.43089868,78.20893934,292.21,3145.29,349.48,69.23,"{'min_lon': 78.2088596, 'min_lat': 17.430801, 'max_lon': 78.2090191, 'max_lat': 17.4309964}"
PROP-MOK-000080,way/1150058143,mokila,property_candidate,yes,17.4309237,78.20873715,306.77,3302.02,366.89,70.67,"{'min_lon': 78.2086527, 'min_lat': 17.430825, 'max_lon': 78.2088216, 'max_lat': 17.4310224}"
PROP-MOK-000081,way/1150058144,mokila,property_candidate,yes,17.4309606,78.2085235,287.09,3090.19,343.35,68.61,"{'min_lon': 78.2084455, 'min_lat': 17.4308646, 'max_lon': 78.2086015, 'max_lat': 17.4310566}"
PROP-MOK-000082,way/1150058145,mokila,property_candidate,yes,17.4309922,78.20831695,317.98,3422.66,380.3,71.64,"{'min_lon': 78.2082305, 'min_lat': 17.4308961, 'max_lon': 78.2084034, 'max_lat': 17.4310883}"
PROP-MOK-000083,way/1150058146,mokila,property_candidate,yes,17.43100795,78.2081065,291.58,3138.54,348.73,69.25,"{'min_lon': 78.2080285, 'min_lat': 17.4309104, 'max_lon': 78.2081845, 'max_lat': 17.4311055}"
PROP-MOK-000084,way/1276739491,mokila,property_candidate,yes,17.42414125,78.20566617,197.97,2130.88,236.76,57.01,"{'min_lon': 78.205571, 'min_lat': 17.4240591, 'max_lon': 78.2057613, 'max_lat': 17.4242234}"
PROP-MOK-000085,way/1276739492,mokila,property_candidate,yes,17.42404722,78.20585646,198.06,2131.91,236.88,57.02,"{'min_lon': 78.2057613, 'min_lat': 17.423965, 'max_lon': 78.2059516, 'max_lat': 17.4241294}"
PROP-MOK-000086,way/1276739493,mokila,property_candidate,yes,17.42392985,78.20579175,197.95,2130.71,236.75,57.0,"{'min_lon': 78.2056966, 'min_lat': 17.4238477, 'max_lon': 78.2058869, 'max_lat': 17.424012}"
PROP-MOK-000087,way/1276739494,mokila,property_candidate,yes,17.423798,78.20572225,198.11,2132.46,236.94,57.02,"{'min_lon': 78.2056271, 'min_lat': 17.4237158, 'max_lon': 78.2058174, 'max_lat': 17.4238802}"
PROP-MOK-000088,way/1276739495,mokila,property_candidate,yes,17.4240152,78.20560003,198.13,2132.63,236.96,57.02,"{'min_lon': 78.2055049, 'min_lat': 17.423933, 'max_lon': 78.2056952, 'max_lat': 17.4240974}"
PROP-MOK-000089,way/1276739496,mokila,property_candidate,yes,17.42390165,78.20553453,197.97,2130.88,236.76,57.01,"{'min_lon': 78.2054394, 'min_lat': 17.4238195, 'max_lon': 78.2056297, 'max_lat': 17.4239838}"
PROP-MOK-000090,way/1276739497,mokila,property_candidate,yes,17.4236586,78.20540375,198.11,2132.46,236.94,57.02,"{'min_lon': 78.2053086, 'min_lat': 17.4235764, 'max_lon': 78.2054989, 'max_lat': 17.4237408}"
PROP-MOK-000091,way/1276739498,mokila,property_candidate,yes,17.4235518,78.20560313,198.13,2132.64,236.96,57.02,"{'min_lon': 78.205508, 'min_lat': 17.4234696, 'max_lon': 78.2056983, 'max_lat': 17.423634}"
PROP-MOK-000092,way/1276739499,mokila,property_candidate,yes,17.42343058,78.20553432,198.08,2132.09,236.9,57.02,"{'min_lon': 78.2054392, 'min_lat': 17.4233484, 'max_lon': 78.2056295, 'max_lat': 17.4235128}"
PROP-MOK-000093,way/1276739500,mokila,property_candidate,yes,17.4235229,78.20533845,198.11,2132.46,236.94,57.02,"{'min_lon': 78.2052433, 'min_lat': 17.4234407, 'max_lon': 78.2054336, 'max_lat': 17.4236051}"
PROP-MOK-000094,way/1276739501,mokila,property_candidate,yes,17.42340388,78.20526384,198.06,2131.92,236.88,57.02,"{'min_lon': 78.2051687, 'min_lat': 17.4233217, 'max_lon': 78.205359, 'max_lat': 17.4234861}"
PROP-MOK-000095,way/1276739502,mokila,property_candidate,yes,17.42330488,78.20546669,197.98,2131.05,236.78,57.01,"{'min_lon': 78.2053716, 'min_lat': 17.4232227, 'max_lon': 78.2055618, 'max_lat': 17.4233871}"
PROP-MOK-000096,way/1276739503,mokila,property_candidate,yes,17.42368195,78.20565905,197.95,2130.71,236.75,57.0,"{'min_lon': 78.2055639, 'min_lat': 17.4235998, 'max_lon': 78.2057542, 'max_lat': 17.4237641}"
PROP-MOK-000097,way/1276739504,mokila,property_candidate,yes,17.42378075,78.2054589,197.87,2129.84,236.65,56.99,"{'min_lon': 78.2053638, 'min_lat': 17.4236986, 'max_lon': 78.205554, 'max_lat': 17.4238629}"
PROP-MOK-000098,way/1276739505,mokila,property_candidate,yes,17.4237921,78.205123,198.03,2131.59,236.84,57.01,"{'min_lon': 78.2050279, 'min_lat': 17.4237099, 'max_lon': 78.2052181, 'max_lat': 17.4238743}"
PROP-MOK-000099,way/1276739506,mokila,property_candidate,yes,17.4236647,78.20505423,198.13,2132.64,236.96,57.02,"{'min_lon': 78.2049591, 'min_lat': 17.4235825, 'max_lon': 78.2051494, 'max_lat': 17.4237469}"
PROP-MOK-000100,way/1276739507,mokila,property_candidate,yes,17.42353092,78.20497356,198.06,2131.92,236.88,57.02,"{'min_lon': 78.2048784, 'min_lat': 17.4234487, 'max_lon': 78.2050687, 'max_lat': 17.4236131}"
PROP-MOK-000101,way/1276739508,mokila,property_candidate,yes,17.42392332,78.20613864,198.08,2132.09,236.9,57.02,"{'min_lon': 78.2060435, 'min_lat': 17.4238411, 'max_lon': 78.2062338, 'max_lat': 17.4240055}"
PROP-MOK-000102,way/1276739509,mokila,property_candidate,yes,17.4238287,78.20632773,198.13,2132.63,236.96,57.02,"{'min_lon': 78.2062326, 'min_lat': 17.4237465, 'max_lon': 78.2064229, 'max_lat': 17.4239109}"
PROP-MOK-000103,way/1276739510,mokila,property_candidate,yes,17.4236937,78.20626557,198.13,2132.63,236.96,57.02,"{'min_lon': 78.2061704, 'min_lat': 17.4236115, 'max_lon': 78.2063607, 'max_lat': 17.4237759}"
PROP-MOK-000104,way/1276739511,mokila,property_candidate,yes,17.4235688,78.20618755,198.11,2132.46,236.94,57.02,"{'min_lon': 78.2060924, 'min_lat': 17.4234866, 'max_lon': 78.2062827, 'max_lat': 17.423651}"
PROP-MOK-000105,way/1276739512,mokila,property_candidate,yes,17.42344765,78.20613203,197.97,2130.89,236.77,57.01,"{'min_lon': 78.2060369, 'min_lat': 17.4233655, 'max_lon': 78.2062272, 'max_lat': 17.4235298}"
PROP-MOK-000106,way/1276739513,mokila,property_candidate,yes,17.42330255,78.206054,197.87,2129.85,236.65,56.99,"{'min_lon': 78.2059589, 'min_lat': 17.4232204, 'max_lon': 78.2061491, 'max_lat': 17.4233847}"
PROP-MOK-000107,way/1276739514,mokila,property_candidate,yes,17.4233997,78.20585825,198.11,2132.46,236.94,57.02,"{'min_lon': 78.2057631, 'min_lat': 17.4233175, 'max_lon': 78.2059534, 'max_lat': 17.4234819}"
PROP-MOK-000108,way/1276739515,mokila,property_candidate,yes,17.4235385,78.20593495,198.11,2132.46,236.94,57.02,"{'min_lon': 78.2058398, 'min_lat': 17.4234563, 'max_lon': 78.2060301, 'max_lat': 17.4236207}"
